geoId,dateRep,year_week,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp
KW,10/6/2020,2020-6,630,4,Kuwait,KWT,4207077,Asia
KW,9/6/2020,2020-6,662,5,Kuwait,KWT,4207077,Asia
KW,8/6/2020,2020-6,717,10,Kuwait,KWT,4207077,Asia
KW,7/6/2020,2020-6,487,10,Kuwait,KWT,4207077,Asia
KW,6/6/2020,2020-6,723,8,Kuwait,KWT,4207077,Asia
KW,5/6/2020,2020-6,562,6,Kuwait,KWT,4207077,Asia
KW,4/6/2020,2020-6,710,4,Kuwait,KWT,4207077,Asia
KW,3/6/2020,2020-6,887,6,Kuwait,KWT,4207077,Asia
KW,2/6/2020,2020-6,719,8,Kuwait,KWT,4207077,Asia
KW,1/6/2020,2020-6,851,7,Kuwait,KWT,4207077,Asia
KW,31/05/2020,2020-5,1008,11,Kuwait,KWT,4207077,Asia
KW,30/05/2020,2020-5,1072,9,Kuwait,KWT,4207077,Asia
KW,29/05/2020,2020-5,845,10,Kuwait,KWT,4207077,Asia
KW,28/05/2020,2020-5,692,3,Kuwait,KWT,4207077,Asia
KW,27/05/2020,2020-5,608,7,Kuwait,KWT,4207077,Asia
KW,26/05/2020,2020-5,665,9,Kuwait,KWT,4207077,Asia
KW,25/05/2020,2020-5,838,8,Kuwait,KWT,4207077,Asia
KW,24/05/2020,2020-5,900,10,Kuwait,KWT,4207077,Asia
KW,23/05/2020,2020-5,955,9,Kuwait,KWT,4207077,Asia
KW,22/05/2020,2020-5,1041,5,Kuwait,KWT,4207077,Asia
KW,21/05/2020,2020-5,804,3,Kuwait,KWT,4207077,Asia
KW,20/05/2020,2020-5,1073,3,Kuwait,KWT,4207077,Asia
KW,19/05/2020,2020-5,841,6,Kuwait,KWT,4207077,Asia
KW,18/05/2020,2020-5,1048,5,Kuwait,KWT,4207077,Asia
KW,17/05/2020,2020-5,942,11,Kuwait,KWT,4207077,Asia
KW,16/05/2020,2020-5,885,8,Kuwait,KWT,4207077,Asia
KW,15/05/2020,2020-5,947,6,Kuwait,KWT,4207077,Asia
KW,14/05/2020,2020-5,751,7,Kuwait,KWT,4207077,Asia
KW,13/05/2020,2020-5,991,10,Kuwait,KWT,4207077,Asia
KW,12/5/2020,2020-5,598,7,Kuwait,KWT,4207077,Asia
KW,11/5/2020,2020-5,1065,9,Kuwait,KWT,4207077,Asia
KW,10/5/2020,2020-5,415,2,Kuwait,KWT,4207077,Asia
KW,9/5/2020,2020-5,641,3,Kuwait,KWT,4207077,Asia
KW,8/5/2020,2020-5,278,2,Kuwait,KWT,4207077,Asia
KW,7/5/2020,2020-5,485,2,Kuwait,KWT,4207077,Asia
KW,6/5/2020,2020-5,526,0,Kuwait,KWT,4207077,Asia
KW,5/5/2020,2020-5,295,2,Kuwait,KWT,4207077,Asia
KW,4/5/2020,2020-5,364,5,Kuwait,KWT,4207077,Asia
KW,3/5/2020,2020-5,242,3,Kuwait,KWT,4207077,Asia
KW,2/5/2020,2020-5,353,4,Kuwait,KWT,4207077,Asia
KW,1/5/2020,2020-5,284,2,Kuwait,KWT,4207077,Asia
KW,30/04/2020,2020-4,300,1,Kuwait,KWT,4207077,Asia
KW,29/04/2020,2020-4,152,1,Kuwait,KWT,4207077,Asia
KW,28/04/2020,2020-4,213,2,Kuwait,KWT,4207077,Asia
KW,27/04/2020,2020-4,183,1,Kuwait,KWT,4207077,Asia
KW,26/04/2020,2020-4,278,4,Kuwait,KWT,4207077,Asia
KW,25/04/2020,2020-4,215,1,Kuwait,KWT,4207077,Asia
KW,24/04/2020,2020-4,151,1,Kuwait,KWT,4207077,Asia
KW,23/04/2020,2020-4,168,2,Kuwait,KWT,4207077,Asia
KW,22/04/2020,2020-4,85,2,Kuwait,KWT,4207077,Asia
KW,21/04/2020,2020-4,80,2,Kuwait,KWT,4207077,Asia
KW,20/04/2020,2020-4,163,1,Kuwait,KWT,4207077,Asia
KW,19/04/2020,2020-4,94,1,Kuwait,KWT,4207077,Asia
KW,18/04/2020,2020-4,134,2,Kuwait,KWT,4207077,Asia
KW,17/04/2020,2020-4,119,0,Kuwait,KWT,4207077,Asia
KW,16/04/2020,2020-4,50,0,Kuwait,KWT,4207077,Asia
KW,15/04/2020,2020-4,55,1,Kuwait,KWT,4207077,Asia
KW,14/04/2020,2020-4,66,1,Kuwait,KWT,4207077,Asia
KW,13/04/2020,2020-4,80,0,Kuwait,KWT,4207077,Asia
KW,12/4/2020,2020-4,161,0,Kuwait,KWT,4207077,Asia
KW,11/4/2020,2020-4,83,0,Kuwait,KWT,4207077,Asia
KW,10/4/2020,2020-4,55,0,Kuwait,KWT,4207077,Asia
KW,9/4/2020,2020-4,112,0,Kuwait,KWT,4207077,Asia
KW,8/4/2020,2020-4,78,0,Kuwait,KWT,4207077,Asia
KW,7/4/2020,2020-4,109,0,Kuwait,KWT,4207077,Asia
KW,6/4/2020,2020-4,77,0,Kuwait,KWT,4207077,Asia
KW,5/4/2020,2020-4,137,1,Kuwait,KWT,4207077,Asia
KW,4/4/2020,2020-4,0,0,Kuwait,KWT,4207077,Asia
KW,3/4/2020,2020-4,25,0,Kuwait,KWT,4207077,Asia
KW,2/4/2020,2020-4,28,0,Kuwait,KWT,4207077,Asia
KW,1/4/2020,2020-4,23,0,Kuwait,KWT,4207077,Asia
KW,31/03/2020,2020-3,11,0,Kuwait,KWT,4207077,Asia
KW,30/03/2020,2020-3,20,0,Kuwait,KWT,4207077,Asia
KW,29/03/2020,2020-3,10,0,Kuwait,KWT,4207077,Asia
KW,28/03/2020,2020-3,17,0,Kuwait,KWT,4207077,Asia
KW,27/03/2020,2020-3,13,0,Kuwait,KWT,4207077,Asia
KW,26/03/2020,2020-3,4,0,Kuwait,KWT,4207077,Asia
KW,25/03/2020,2020-3,2,0,Kuwait,KWT,4207077,Asia
KW,24/03/2020,2020-3,1,0,Kuwait,KWT,4207077,Asia
KW,23/03/2020,2020-3,12,0,Kuwait,KWT,4207077,Asia
KW,22/03/2020,2020-3,17,0,Kuwait,KWT,4207077,Asia
KW,21/03/2020,2020-3,11,0,Kuwait,KWT,4207077,Asia
KW,20/03/2020,2020-3,6,0,Kuwait,KWT,4207077,Asia
KW,19/03/2020,2020-3,12,0,Kuwait,KWT,4207077,Asia
KW,18/03/2020,2020-3,7,0,Kuwait,KWT,4207077,Asia
KW,17/03/2020,2020-3,11,0,Kuwait,KWT,4207077,Asia
KW,16/03/2020,2020-3,8,0,Kuwait,KWT,4207077,Asia
KW,15/03/2020,2020-3,4,0,Kuwait,KWT,4207077,Asia
KW,14/03/2020,2020-3,20,0,Kuwait,KWT,4207077,Asia
KW,13/03/2020,2020-3,8,0,Kuwait,KWT,4207077,Asia
KW,12/3/2020,2020-3,3,0,Kuwait,KWT,4207077,Asia
KW,11/3/2020,2020-3,4,0,Kuwait,KWT,4207077,Asia
KW,10/3/2020,2020-3,1,0,Kuwait,KWT,4207077,Asia
KW,9/3/2020,2020-3,3,0,Kuwait,KWT,4207077,Asia
KW,8/3/2020,2020-3,3,0,Kuwait,KWT,4207077,Asia
KW,6/3/2020,2020-3,2,0,Kuwait,KWT,4207077,Asia
KW,3/3/2020,2020-3,10,0,Kuwait,KWT,4207077,Asia
KW,2/3/2020,2020-3,1,0,Kuwait,KWT,4207077,Asia
KW,1/3/2020,2020-3,0,0,Kuwait,KWT,4207077,Asia
KW,29/02/2020,2020-2,2,0,Kuwait,KWT,4207077,Asia
KW,28/02/2020,2020-2,17,0,Kuwait,KWT,4207077,Asia
KW,27/02/2020,2020-2,15,0,Kuwait,KWT,4207077,Asia
KW,26/02/2020,2020-2,6,0,Kuwait,KWT,4207077,Asia
KW,25/02/2020,2020-2,2,0,Kuwait,KWT,4207077,Asia
KW,24/02/2020,2020-2,3,0,Kuwait,KWT,4207077,Asia
KW,23/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,22/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,21/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,20/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,19/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,18/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,17/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,16/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,15/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,14/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,13/02/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,12/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,11/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,10/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,9/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,8/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,7/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,6/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,5/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,4/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,3/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,2/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,1/2/2020,2020-2,0,0,Kuwait,KWT,4207077,Asia
KW,31/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,30/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,29/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,28/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,27/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,26/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,25/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,24/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,23/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,22/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,21/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,20/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,19/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,18/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,17/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,16/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,15/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,14/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,13/01/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,12/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,11/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,10/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,9/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,8/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,7/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,6/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,5/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,4/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,3/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,2/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,1/1/2020,2020-1,0,0,Kuwait,KWT,4207077,Asia
KW,31/12/2019,2019-12,0,0,Kuwait,KWT,4207077,Asia
KG,14/12/2020,2020-12,318,5,Kyrgyzstan,KGZ,6415851,Asia
KG,13/12/2020,2020-12,297,0,Kyrgyzstan,KGZ,6415851,Asia
KG,12/12/2020,2020-12,341,0,Kyrgyzstan,KGZ,6415851,Asia
KG,11/12/2020,2020-12,327,1,Kyrgyzstan,KGZ,6415851,Asia
KG,10/12/2020,2020-12,379,3,Kyrgyzstan,KGZ,6415851,Asia
KG,9/12/2020,2020-12,322,2,Kyrgyzstan,KGZ,6415851,Asia
KG,8/12/2020,2020-12,295,4,Kyrgyzstan,KGZ,6415851,Asia
KG,7/12/2020,2020-12,422,2,Kyrgyzstan,KGZ,6415851,Asia
KG,6/12/2020,2020-12,199,5,Kyrgyzstan,KGZ,6415851,Asia
KG,5/12/2020,2020-12,401,5,Kyrgyzstan,KGZ,6415851,Asia
KG,4/12/2020,2020-12,440,4,Kyrgyzstan,KGZ,6415851,Asia
KG,3/12/2020,2020-12,420,4,Kyrgyzstan,KGZ,6415851,Asia
KG,2/12/2020,2020-12,335,2,Kyrgyzstan,KGZ,6415851,Asia
KG,1/12/2020,2020-12,371,4,Kyrgyzstan,KGZ,6415851,Asia
KG,30/11/2020,2020-11,380,5,Kyrgyzstan,KGZ,6415851,Asia
KG,29/11/2020,2020-11,456,4,Kyrgyzstan,KGZ,6415851,Asia
KG,28/11/2020,2020-11,423,6,Kyrgyzstan,KGZ,6415851,Asia
KG,27/11/2020,2020-11,377,5,Kyrgyzstan,KGZ,6415851,Asia
KG,26/11/2020,2020-11,427,6,Kyrgyzstan,KGZ,6415851,Asia
KG,25/11/2020,2020-11,378,4,Kyrgyzstan,KGZ,6415851,Asia
KG,24/11/2020,2020-11,481,4,Kyrgyzstan,KGZ,6415851,Asia
KG,23/11/2020,2020-11,304,6,Kyrgyzstan,KGZ,6415851,Asia
KG,22/11/2020,2020-11,432,4,Kyrgyzstan,KGZ,6415851,Asia
KG,21/11/2020,2020-11,447,4,Kyrgyzstan,KGZ,6415851,Asia
KG,20/11/2020,2020-11,386,6,Kyrgyzstan,KGZ,6415851,Asia
KG,19/11/2020,2020-11,422,5,Kyrgyzstan,KGZ,6415851,Asia
KG,18/11/2020,2020-11,425,5,Kyrgyzstan,KGZ,6415851,Asia
KG,17/11/2020,2020-11,486,4,Kyrgyzstan,KGZ,6415851,Asia
KG,16/11/2020,2020-11,479,4,Kyrgyzstan,KGZ,6415851,Asia
KG,15/11/2020,2020-11,551,3,Kyrgyzstan,KGZ,6415851,Asia
KG,14/11/2020,2020-11,499,1,Kyrgyzstan,KGZ,6415851,Asia
KG,13/11/2020,2020-11,567,2,Kyrgyzstan,KGZ,6415851,Asia
KG,12/11/2020,2020-11,527,5,Kyrgyzstan,KGZ,6415851,Asia
KG,11/11/2020,2020-11,400,3,Kyrgyzstan,KGZ,6415851,Asia
KG,10/11/2020,2020-11,570,3,Kyrgyzstan,KGZ,6415851,Asia
KG,9/11/2020,2020-11,571,5,Kyrgyzstan,KGZ,6415851,Asia
KG,8/11/2020,2020-11,515,5,Kyrgyzstan,KGZ,6415851,Asia
KG,7/11/2020,2020-11,556,2,Kyrgyzstan,KGZ,6415851,Asia
KG,6/11/2020,2020-11,439,3,Kyrgyzstan,KGZ,6415851,Asia
KG,5/11/2020,2020-11,535,4,Kyrgyzstan,KGZ,6415851,Asia
KG,4/11/2020,2020-11,495,4,Kyrgyzstan,KGZ,6415851,Asia
KG,3/11/2020,2020-11,400,4,Kyrgyzstan,KGZ,6415851,Asia
KG,2/11/2020,2020-11,436,5,Kyrgyzstan,KGZ,6415851,Asia
KG,1/11/2020,2020-11,565,5,Kyrgyzstan,KGZ,6415851,Asia
KG,31/10/2020,2020-10,484,3,Kyrgyzstan,KGZ,6415851,Asia
KG,30/10/2020,2020-10,596,3,Kyrgyzstan,KGZ,6415851,Asia
KG,29/10/2020,2020-10,522,1,Kyrgyzstan,KGZ,6415851,Asia
KG,28/10/2020,2020-10,538,2,Kyrgyzstan,KGZ,6415851,Asia
KG,27/10/2020,2020-10,568,2,Kyrgyzstan,KGZ,6415851,Asia
KG,26/10/2020,2020-10,420,0,Kyrgyzstan,KGZ,6415851,Asia
KG,25/10/2020,2020-10,606,4,Kyrgyzstan,KGZ,6415851,Asia
KG,24/10/2020,2020-10,556,4,Kyrgyzstan,KGZ,6415851,Asia
KG,23/10/2020,2020-10,582,4,Kyrgyzstan,KGZ,6415851,Asia
KG,22/10/2020,2020-10,547,4,Kyrgyzstan,KGZ,6415851,Asia
KG,21/10/2020,2020-10,549,5,Kyrgyzstan,KGZ,6415851,Asia
KG,20/10/2020,2020-10,384,2,Kyrgyzstan,KGZ,6415851,Asia
KG,19/10/2020,2020-10,1036,3,Kyrgyzstan,KGZ,6415851,Asia
KG,18/10/2020,2020-10,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,17/10/2020,2020-10,470,5,Kyrgyzstan,KGZ,6415851,Asia
KG,16/10/2020,2020-10,431,4,Kyrgyzstan,KGZ,6415851,Asia
KG,15/10/2020,2020-10,388,5,Kyrgyzstan,KGZ,6415851,Asia
KG,14/10/2020,2020-10,330,2,Kyrgyzstan,KGZ,6415851,Asia
KG,13/10/2020,2020-10,641,7,Kyrgyzstan,KGZ,6415851,Asia
KG,12/10/2020,2020-10,306,3,Kyrgyzstan,KGZ,6415851,Asia
KG,11/10/2020,2020-10,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,10/10/2020,2020-10,307,5,Kyrgyzstan,KGZ,6415851,Asia
KG,9/10/2020,2020-10,520,8,Kyrgyzstan,KGZ,6415851,Asia
KG,8/10/2020,2020-10,298,3,Kyrgyzstan,KGZ,6415851,Asia
KG,7/10/2020,2020-10,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,6/10/2020,2020-10,164,0,Kyrgyzstan,KGZ,6415851,Asia
KG,5/10/2020,2020-10,207,0,Kyrgyzstan,KGZ,6415851,Asia
KG,4/10/2020,2020-10,244,1,Kyrgyzstan,KGZ,6415851,Asia
KG,3/10/2020,2020-10,128,0,Kyrgyzstan,KGZ,6415851,Asia
KG,2/10/2020,2020-10,215,0,Kyrgyzstan,KGZ,6415851,Asia
KG,1/10/2020,2020-10,172,1,Kyrgyzstan,KGZ,6415851,Asia
KG,30/09/2020,2020-9,147,0,Kyrgyzstan,KGZ,6415851,Asia
KG,29/09/2020,2020-9,167,0,Kyrgyzstan,KGZ,6415851,Asia
KG,28/09/2020,2020-9,104,1,Kyrgyzstan,KGZ,6415851,Asia
KG,27/09/2020,2020-9,161,0,Kyrgyzstan,KGZ,6415851,Asia
KG,26/09/2020,2020-9,158,0,Kyrgyzstan,KGZ,6415851,Asia
KG,25/09/2020,2020-9,175,0,Kyrgyzstan,KGZ,6415851,Asia
KG,24/09/2020,2020-9,127,0,Kyrgyzstan,KGZ,6415851,Asia
KG,23/09/2020,2020-9,88,0,Kyrgyzstan,KGZ,6415851,Asia
KG,22/09/2020,2020-9,71,0,Kyrgyzstan,KGZ,6415851,Asia
KG,21/09/2020,2020-9,55,0,Kyrgyzstan,KGZ,6415851,Asia
KG,20/09/2020,2020-9,81,0,Kyrgyzstan,KGZ,6415851,Asia
KG,19/09/2020,2020-9,91,0,Kyrgyzstan,KGZ,6415851,Asia
KG,18/09/2020,2020-9,91,0,Kyrgyzstan,KGZ,6415851,Asia
KG,17/09/2020,2020-9,81,0,Kyrgyzstan,KGZ,6415851,Asia
KG,16/09/2020,2020-9,144,0,Kyrgyzstan,KGZ,6415851,Asia
KG,15/09/2020,2020-9,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,14/09/2020,2020-9,47,0,Kyrgyzstan,KGZ,6415851,Asia
KG,13/09/2020,2020-9,53,0,Kyrgyzstan,KGZ,6415851,Asia
KG,12/9/2020,2020-9,144,0,Kyrgyzstan,KGZ,6415851,Asia
KG,11/9/2020,2020-9,0,2,Kyrgyzstan,KGZ,6415851,Asia
KG,10/9/2020,2020-9,71,0,Kyrgyzstan,KGZ,6415851,Asia
KG,9/9/2020,2020-9,87,1,Kyrgyzstan,KGZ,6415851,Asia
KG,8/9/2020,2020-9,75,0,Kyrgyzstan,KGZ,6415851,Asia
KG,7/9/2020,2020-9,48,0,Kyrgyzstan,KGZ,6415851,Asia
KG,6/9/2020,2020-9,87,0,Kyrgyzstan,KGZ,6415851,Asia
KG,5/9/2020,2020-9,89,0,Kyrgyzstan,KGZ,6415851,Asia
KG,4/9/2020,2020-9,92,1,Kyrgyzstan,KGZ,6415851,Asia
KG,3/9/2020,2020-9,99,0,Kyrgyzstan,KGZ,6415851,Asia
KG,2/9/2020,2020-9,78,0,Kyrgyzstan,KGZ,6415851,Asia
KG,1/9/2020,2020-9,60,1,Kyrgyzstan,KGZ,6415851,Asia
KG,31/08/2020,2020-8,78,0,Kyrgyzstan,KGZ,6415851,Asia
KG,30/08/2020,2020-8,108,1,Kyrgyzstan,KGZ,6415851,Asia
KG,29/08/2020,2020-8,125,0,Kyrgyzstan,KGZ,6415851,Asia
KG,28/08/2020,2020-8,128,0,Kyrgyzstan,KGZ,6415851,Asia
KG,27/08/2020,2020-8,101,0,Kyrgyzstan,KGZ,6415851,Asia
KG,26/08/2020,2020-8,113,0,Kyrgyzstan,KGZ,6415851,Asia
KG,25/08/2020,2020-8,119,0,Kyrgyzstan,KGZ,6415851,Asia
KG,24/08/2020,2020-8,237,-443,Kyrgyzstan,KGZ,6415851,Asia
KG,23/08/2020,2020-8,186,1,Kyrgyzstan,KGZ,6415851,Asia
KG,22/08/2020,2020-8,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,21/08/2020,2020-8,378,1,Kyrgyzstan,KGZ,6415851,Asia
KG,20/08/2020,2020-8,179,0,Kyrgyzstan,KGZ,6415851,Asia
KG,19/08/2020,2020-8,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,18/08/2020,2020-8,155,2,Kyrgyzstan,KGZ,6415851,Asia
KG,17/08/2020,2020-8,135,1,Kyrgyzstan,KGZ,6415851,Asia
KG,16/08/2020,2020-8,483,4,Kyrgyzstan,KGZ,6415851,Asia
KG,15/08/2020,2020-8,304,4,Kyrgyzstan,KGZ,6415851,Asia
KG,14/08/2020,2020-8,310,3,Kyrgyzstan,KGZ,6415851,Asia
KG,13/08/2020,2020-8,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,12/8/2020,2020-8,304,6,Kyrgyzstan,KGZ,6415851,Asia
KG,11/8/2020,2020-8,278,4,Kyrgyzstan,KGZ,6415851,Asia
KG,10/8/2020,2020-8,258,6,Kyrgyzstan,KGZ,6415851,Asia
KG,9/8/2020,2020-8,332,8,Kyrgyzstan,KGZ,6415851,Asia
KG,8/8/2020,2020-8,425,9,Kyrgyzstan,KGZ,6415851,Asia
KG,7/8/2020,2020-8,503,4,Kyrgyzstan,KGZ,6415851,Asia
KG,6/8/2020,2020-8,549,9,Kyrgyzstan,KGZ,6415851,Asia
KG,5/8/2020,2020-8,569,11,Kyrgyzstan,KGZ,6415851,Asia
KG,4/8/2020,2020-8,412,7,Kyrgyzstan,KGZ,6415851,Asia
KG,3/8/2020,2020-8,410,11,Kyrgyzstan,KGZ,6415851,Asia
KG,2/8/2020,2020-8,420,12,Kyrgyzstan,KGZ,6415851,Asia
KG,1/8/2020,2020-8,494,19,Kyrgyzstan,KGZ,6415851,Asia
KG,31/07/2020,2020-7,582,14,Kyrgyzstan,KGZ,6415851,Asia
KG,30/07/2020,2020-7,631,17,Kyrgyzstan,KGZ,6415851,Asia
KG,29/07/2020,2020-7,748,18,Kyrgyzstan,KGZ,6415851,Asia
KG,28/07/2020,2020-7,548,28,Kyrgyzstan,KGZ,6415851,Asia
KG,27/07/2020,2020-7,483,24,Kyrgyzstan,KGZ,6415851,Asia
KG,26/07/2020,2020-7,1249,28,Kyrgyzstan,KGZ,6415851,Asia
KG,25/07/2020,2020-7,317,38,Kyrgyzstan,KGZ,6415851,Asia
KG,24/07/2020,2020-7,921,42,Kyrgyzstan,KGZ,6415851,Asia
KG,23/07/2020,2020-7,967,46,Kyrgyzstan,KGZ,6415851,Asia
KG,22/07/2020,2020-7,1108,44,Kyrgyzstan,KGZ,6415851,Asia
KG,21/07/2020,2020-7,1108,42,Kyrgyzstan,KGZ,6415851,Asia
KG,20/07/2020,2020-7,611,34,Kyrgyzstan,KGZ,6415851,Asia
KG,19/07/2020,2020-7,1926,103,Kyrgyzstan,KGZ,6415851,Asia
KG,18/07/2020,2020-7,11505,728,Kyrgyzstan,KGZ,6415851,Asia
KG,17/07/2020,2020-7,603,5,Kyrgyzstan,KGZ,6415851,Asia
KG,16/07/2020,2020-7,521,7,Kyrgyzstan,KGZ,6415851,Asia
KG,15/07/2020,2020-7,439,11,Kyrgyzstan,KGZ,6415851,Asia
KG,14/07/2020,2020-7,421,2,Kyrgyzstan,KGZ,6415851,Asia
KG,13/07/2020,2020-7,488,15,Kyrgyzstan,KGZ,6415851,Asia
KG,12/7/2020,2020-7,719,7,Kyrgyzstan,KGZ,6415851,Asia
KG,11/7/2020,2020-7,552,3,Kyrgyzstan,KGZ,6415851,Asia
KG,10/7/2020,2020-7,511,6,Kyrgyzstan,KGZ,6415851,Asia
KG,9/7/2020,2020-7,361,4,Kyrgyzstan,KGZ,6415851,Asia
KG,8/7/2020,2020-7,345,13,Kyrgyzstan,KGZ,6415851,Asia
KG,7/7/2020,2020-7,450,7,Kyrgyzstan,KGZ,6415851,Asia
KG,6/7/2020,2020-7,314,4,Kyrgyzstan,KGZ,6415851,Asia
KG,5/7/2020,2020-7,283,10,Kyrgyzstan,KGZ,6415851,Asia
KG,4/7/2020,2020-7,327,2,Kyrgyzstan,KGZ,6415851,Asia
KG,3/7/2020,2020-7,1032,14,Kyrgyzstan,KGZ,6415851,Asia
KG,2/7/2020,2020-7,0,0,Kyrgyzstan,KGZ,6415851,Asia
KG,1/7/2020,2020-7,439,5,Kyrgyzstan,KGZ,6415851,Asia
KG,30/06/2020,2020-6,279,7,Kyrgyzstan,KGZ,6415851,Asia
KG,29/06/2020,2020-6,269,3,Kyrgyzstan,KGZ,6415851,Asia
KG,28/06/2020,2020-6,235,1,Kyrgyzstan,KGZ,6415851,Asia
KG,27/06/2020,2020-6,309,3,Kyrgyzstan,KGZ,6415851,Asia
KG,26/06/2020,2020-6,250,0,Kyrgyzstan,KGZ,6415851,Asia
KG,25/06/2020,2020-6,228,1,Kyrgyzstan,KGZ,6415851,Asia
KG,24/06/2020,2020-6,207,1,Kyrgyzstan,KGZ,6415851,Asia
KG,23/06/2020,2020-6,163,1,Kyrgyzstan,KGZ,6415851,Asia
KG,22/06/2020,2020-6,205,3,Kyrgyzstan,KGZ,6415851,Asia
KG,21/06/2020,2020-6,170,2,Kyrgyzstan,KGZ,6415851,Asia
KG,20/06/2020,2020-6,192,3,Kyrgyzstan,KGZ,6415851,Asia
KG,19/06/2020,2020-6,132,1,Kyrgyzstan,KGZ,6415851,Asia
KG,18/06/2020,2020-6,95,1,Kyrgyzstan,KGZ,6415851,Asia
KG,17/06/2020,2020-6,90,2,Kyrgyzstan,KGZ,6415851,Asia
KG,16/06/2020,2020-6,100,1,Kyrgyzstan,KGZ,6415851,Asia
KG,15/06/2020,2020-6,87,0,Kyrgyzstan,KGZ,6415851,Asia
KG,14/06/2020,2020-6,78,0,Kyrgyzstan,KGZ,6415851,Asia
KG,13/06/2020,2020-6,41,1,Kyrgyzstan,KGZ,6415851,Asia
KG,12/6/2020,2020-6,37,0,Kyrgyzstan,KGZ,6415851,Asia
KG,11/6/2020,2020-6,36,0,Kyrgyzstan,KGZ,6415851,Asia
KG,10/6/2020,2020-6,38,2,Kyrgyzstan,KGZ,6415851,Asia
KG,9/6/2020,2020-6,23,1,Kyrgyzstan,KGZ,6415851,Asia
KG,8/6/2020,2020-6,25,1,Kyrgyzstan,KGZ,6415851,Asia
